Date	Mon Jul 20 00:34:20 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	4_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (4)	TEX1 TIP1 ANT1 POT1
Unknown identifiers (6)	MBB1 YBR012C YGR137W YNL285W YML089C YPR150W

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0008652	cellular amino acid biosynthetic process	5.8979880258345e-06	1.07236145924264e-08	20	246	130	7274	0.00%	0.00	CPA1, TRP2, ARO3, TYR1, TRP1, ILV2, TRP5, HOM2, CPA2, LPD1, AGX1, ARG4, LEU4, BAT2, ARG1, TRP3, YLR089C, ARG5,6, AAT2, ECM40
GO:0009309	amine biosynthetic process	1.67876714010564e-05	3.05230389110116e-08	20	246	138	7274	0.00%	0.00	CPA1, TRP2, ARO3, TYR1, TRP1, ILV2, TRP5, HOM2, CPA2, LPD1, AGX1, ARG4, LEU4, BAT2, ARG1, TRP3, YLR089C, ARG5,6, AAT2, ECM40
GO:0044271	nitrogen compound biosynthetic process	1.9023981530053e-05	3.45890573273692e-08	20	246	139	7274	0.00%	0.00	CPA1, TRP2, ARO3, TYR1, TRP1, ILV2, TRP5, HOM2, CPA2, LPD1, AGX1, ARG4, LEU4, BAT2, ARG1, TRP3, YLR089C, ARG5,6, AAT2, ECM40
GO:0009072	aromatic amino acid family metabolic process	0.000116780431517353	2.12328057304277e-07	8	246	21	7274	0.00%	0.00	TRP2, ARO9, TRP3, ARO3, TYR1, TRP1, BNA5, TRP5
GO:0006526	arginine biosynthetic process	0.000145186526074911	2.63975501954385e-07	6	246	10	7274	0.00%	0.00	CPA1, ARG5,6, ARG1, CPA2, ECM40, ARG4
GO:0009310	amine catabolic process	0.000172579206553224	3.13780375551317e-07	11	246	47	7274	0.00%	0.00	GCV3, LAP3, BAT2, ADH2, FMS1, YLR089C, BNA5, PUT3, GDH2, ICL2, LPD1
GO:0044270	nitrogen compound catabolic process	0.000172579206553224	3.13780375551317e-07	11	246	47	7274	0.00%	0.00	GCV3, LAP3, BAT2, ADH2, FMS1, YLR089C, BNA5, PUT3, GDH2, ICL2, LPD1
GO:0006575	cellular amino acid derivative metabolic process	0.000310882669125191	5.65241216591257e-07	10	246	40	7274	0.00%	0.00	TRP2, CAT2, SRY1, TRP3, TRP1, FMS1, BNA5, YAT2, TRP5, UGA1
GO:0006084	acetyl-CoA metabolic process	0.000521171852549589	9.47585186453799e-07	9	246	33	7274	0.00%	0.00	ACS1, FUM1, ICL1, LSC1, MDH3, MDH2, LSC2, CIT3, SDH2
GO:0009064	glutamine family amino acid metabolic process	0.000542618398456922	9.86578906285312e-07	12	246	63	7274	0.00%	0.00	CPA1, ARG1, TRP3, SNO1, PUT3, GDH2, ARG5,6, CPA2, ECM40, URA8, YMR085W, ARG4
GO:0009073	aromatic amino acid family biosynthetic process	0.000603248018076364	1.09681457832066e-06	6	246	12	7274	0.00%	0.00	TRP5, TRP2, TRP3, ARO3, TYR1, TRP1
GO:0046417	chorismate metabolic process	0.000603248018076364	1.09681457832066e-06	6	246	12	7274	0.00%	0.00	TRP5, TRP2, TRP3, ARO3, TYR1, TRP1
GO:0009056	catabolic process	0.000618203950595848	1.12400718290154e-06	65	246	1080	7274	0.00%	0.00	POS5, PRE1, ECI1, ULA1, YBR280C, UBP5, DFG5, LSC1, IPK1, YKR005C, GDH2, CTA1, MDH2, LSC2, BNA1, GCV3, YFR006W, PDH1, YFR018C, UBA1, LPD1, BAT2, IMP1, SRY1, FUM1, FMS1, YNL311C, YSW1, PRE5, CDA1, CIT3, RPT4, YLR053C, GIP1, ACB1, UMP1, RPN8, MDH3, ARO9, LAP3, TRM12, ADH2, YLR089C, YGR235C, UBX6, YLR278C, YDR531W, ICL2, OCT1, YKL206C, BNA5, PUT3, OAZ1, ICL1, SUE1, NAS2, UGA1, PDE1, STB4, FOX2, YIL108W, PRE3, PRE9, HUB1, SDH2
GO:0009063	cellular amino acid catabolic process	0.000642972329310615	1.16904059874657e-06	10	246	43	7274	0.00%	0.00	GCV3, LAP3, BAT2, ADH2, YLR089C, BNA5, PUT3, GDH2, ICL2, LPD1
GO:0032787	monocarboxylic acid metabolic process	0.000812677769834257	1.47759594515319e-06	19	246	159	7274	0.00%	0.00	ACS1, CRC1, ECI1, PDH1, YAT2, ICL1, ACB1, MDH3, UGA1, LPD1, CAT2, BIO4, BIO3, PCK1, ALD4, FOX2, CIT3, MDH2, ICL2
GO:0006576	biogenic amine metabolic process	0.00145172508937554	2.63950016250098e-06	8	246	28	7274	0.00%	0.00	TRP2, CAT2, TRP3, TRP1, FMS1, BNA5, YAT2, TRP5
GO:0006099	tricarboxylic acid cycle	0.00194670949407586	3.53947180741065e-06	8	246	29	7274	0.00%	0.00	FUM1, ICL1, LSC1, MDH2, LSC2, CIT3, MDH3, SDH2
GO:0046356	acetyl-CoA catabolic process	0.00194670949407586	3.53947180741065e-06	8	246	29	7274	0.00%	0.00	FUM1, ICL1, LSC1, MDH2, LSC2, CIT3, MDH3, SDH2
GO:0000162	tryptophan biosynthetic process	0.00341958221004241	6.2174222000771e-06	4	246	5	7274	0.00%	0.00	TRP5, TRP2, TRP3, TRP1
GO:0042435	indole derivative biosynthetic process	0.00341958221004241	6.2174222000771e-06	4	246	5	7274	0.00%	0.00	TRP5, TRP2, TRP3, TRP1
GO:0046219	indolalkylamine biosynthetic process	0.00341958221004241	6.2174222000771e-06	4	246	5	7274	0.00%	0.00	TRP5, TRP2, TRP3, TRP1
GO:0009110	vitamin biosynthetic process	0.00377783640916575	6.86879347121046e-06	11	246	63	7274	0.00%	0.00	THI12, BIO4, POS5, SNO1, BIO3, BNA5, ALD4, THI11, SNZ1, RIB1, BNA1
GO:0042364	water-soluble vitamin biosynthetic process	0.00377783640916575	6.86879347121046e-06	11	246	63	7274	0.00%	0.00	THI12, BIO4, POS5, SNO1, BIO3, BNA5, ALD4, THI11, SNZ1, RIB1, BNA1
GO:0006525	arginine metabolic process	0.00466293011517734	8.47805475486788e-06	6	246	16	7274	0.00%	0.00	CPA1, ARG5,6, ARG1, CPA2, ECM40, ARG4
GO:0046395	carboxylic acid catabolic process	0.00466293011517734	8.47805475486788e-06	6	246	16	7274	0.00%	0.00	PDH1, FOX2, MDH3, CIT3, UGA1, ECI1
GO:0009109	coenzyme catabolic process	0.00559934280320951	1.01806232785627e-05	8	246	33	7274	0.00%	0.00	FUM1, ICL1, LSC1, MDH2, LSC2, CIT3, MDH3, SDH2
GO:0016054	organic acid catabolic process	0.00700340440960553	1.27334625629192e-05	6	246	17	7274	0.00%	0.00	PDH1, FOX2, MDH3, CIT3, UGA1, ECI1
GO:0051187	cofactor catabolic process	0.00711049962038499	1.29281811279727e-05	8	246	34	7274	0.00%	0.00	FUM1, ICL1, LSC1, MDH2, LSC2, CIT3, MDH3, SDH2
