Date	Sun Jul 19 23:37:34 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	2_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (2)	SUT1 STS1
Unknown identifiers (10)	YGL072C YMR007W YBR206W YIL100W YEL068C YMR075C-A YIL086C YCR064C YMR013W-A YDL185C-A

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0006396	RNA processing	5.21213314882311e-05	1.09729118922592e-07	34	159	591	7274	0.00%	0.00	DIP2, REX2, MRD1, DHR2, YLR022C, NTC20, SUB2, DHH1, YNR054C, POP3, RRP7, CBP1, CIC1, MRT4, NOP7, YDR412W, DBP10, NOP6, LRP1, UTP20, RRP40, LHP1, YLR016C, SLX9, HCA4, BFR2, UTP6, IPI1, UTP11, RIO1, IMP4, UTP7, RPS27A, KRR1
GO:0000460	maturation of 5.8S rRNA	0.00020228800426543	4.25869482664063e-07	11	159	73	7274	0.00%	0.00	DIP2, REX2, LRP1, UTP6, MRD1, UTP11, UTP20, RRP40, UTP7, YNR054C, KRR1
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.00020228800426543	4.25869482664063e-07	11	159	73	7274	0.00%	0.00	DIP2, REX2, LRP1, UTP6, MRD1, UTP11, UTP20, RRP40, UTP7, YNR054C, KRR1
GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	0.00022193761999152	4.67237094718989e-07	75	159	2087	7274	0.00%	0.00	MRD1, SUB2, TAF13, ROX3, ELG1, CDC6, RPB5, DBP10, NOP6, HAT1, LHP1, CDD1, HCA4, YDR370C, HOS2, RIO1, CDC28, IMP4, YOR390W, CDC45, RPS27A, AFT2, FRE1, DIP2, YDR020C, REX2, DHR2, YLR022C, YNR054C, DHH1, NTC20, YPL267W, HIP1, POP3, OGG1, RRP7, CBP1, CIC1, MRT4, ORC3, NOP7, SPO16, YDR412W, YBR238C, YFR055W, CDC7, LRP1, UTP20, RRP40, UNG1, YLR016C, RNH1, HTZ1, FPR4, GLN4, SLX9, HXK2, BFR2, NUT2, THO1, YIL091C, YBR141C, TPI1, CUE2, YDR179W-A, UTP6, IPI1, UTP11, NNT1, UTP7, YLR243W, VMA5, EAF5, PUF6, KRR1
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.000798671347986571	1.68141336418225e-06	7	159	28	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.00107440443140851	2.26190406612319e-06	8	159	41	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C, KRR1
GO:0000478	endonucleolytic cleavages during rRNA processing	0.00130279005315288	2.74271590137449e-06	8	159	42	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C, KRR1
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.00130279005315288	2.74271590137449e-06	8	159	42	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C, KRR1
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.00167849659395329	3.53367703990166e-06	7	159	31	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C
GO:0000967	rRNA 5'-end processing	0.00210933095492648	4.44069674721364e-06	7	159	32	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C
GO:0034471	ncRNA 5'-end processing	0.00210933095492648	4.44069674721364e-06	7	159	32	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C
GO:0000966	RNA 5'-end processing	0.00262845922281017	5.53359836381088e-06	7	159	33	7274	0.00%	0.00	DIP2, UTP6, MRD1, UTP11, UTP20, UTP7, YNR054C
GO:0042274	ribosomal small subunit biogenesis	0.0039880739470736	8.39594515173389e-06	7	159	35	7274	0.00%	0.00	NOP6, MRD1, RPS27A, YLR003C, RRP7, YNR054C, KRR1
