Date	Mon Jul 20 09:00:27 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	3_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (7)	TEX1 MGT1 SLT2 CPR1 PPA1 MLP1 TAF1
Unknown identifiers (17)	PSY1 YMR173W-A YML116W-A YHR214W-A YNL140C YLL059C YDR133C YBL048W YKL053W YHR095W YMR052C-A YNL337W YMR304C-A YLR252W VPS63 YDR154C YBR116C

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0048523	negative regulation of cellular process	0.000161139772913399	1.54942089339807e-07	63	709	335	7274	0.00%	0.00	MCM10, HSF1, ITC1, VID30, HDA2, CDC55, RAD9, ESC1, AVO1, HHT1, CSI1, RTT103, SET3, UBC8, MAD3, PRR2, RTT106, YRB2, TAP42, ARG82, YBR095C, IRA1, CSN9, PAF1, PCL10, NCB2, TFB1, HDA3, GAC1, FYV10, PIF1, VID28, TFB3, MKS1, SIR1, MEC3, FIN1, MAD1, KCS1, DPB3, ESC8, SAS4, IFH1, RRI2, RFM1, YAF9, RRI1, ISW2, FOB1, STN1, YKU70, BUB1, RTT101, ZDS2, HTB1, SIF2, POL2, SIR4, ESA1, GPA1, BUR6, SPP41, RED1
GO:0051641	cellular localization	0.00017783020212464	1.70990578966e-07	115	709	748	7274	0.00%	0.00	VPS3, SNC2, TPM1, YPT1, NIP100, RVS161, BIR1, ATG23, PEP12, SPO14, OLE1, GFD1, YDL099W, SNF7, PEX19, JNM1, MSO1, BNI1, ABF2, USO1, YPT52, SEC17, SBH2, YKL061W, YML053C, SCC4, SEC3, YDR051C, ATG4, KAR3, TLG2, VPS71, PEX14, YPT11, MRL1, EXO70, COG8, RGP1, SMY1, MDM30, NUP53, YBL060W, PEX22, YKL065C, SMC2, ARF2, MFT1, ATG3, VTI1, FOB1, BUB1, PEX5, MSS2, PEX15, GSP2, ATG20, RIC1, COG7, PLC1, SEC9, APS1, SEC10, YIR003W, VPS21, PEX12, YSY6, PEX13, TFC3, ARC19, VPS17, YMR040W, HSE1, PEX3, CHS5, ATG11, BUD13, TIP20, VPS27, YRB2, SPC72, YKT6, VPS60, CBK1, YRA2, BPH1, UFE1, AAC1, GLE1, ADY3, LOC1, VPS30, ENT5, ECM10, SMC4, VPS64, MAD1, ATG21, DID4, EMP46, OSH2, VTC2, NDL1, BET3, BSD2, VPS16, CCZ1, ATG8, VAM7, BTN2, ATG13, GPA1, ULP1, SEC72, IMH1, SAC3
GO:0009628	response to abiotic stimulus	0.000256501964899893	2.46636504711436e-07	60	709	317	7274	0.00%	0.00	HSF1, CTL1, ITC1, MGA2, LIN1, RVS161, ECI1, RCK2, YDR506C, YMR040W, YKR049C, ENA1, UBC8, GRX1, YGP1, MSN1, FIS1, SRL3, YOR292C, YDR357C, YTP1, GLO2, BNI1, DOS2, SPG5, HOT1, YNL200C, BPH1, SPI1, HSP104, STE11, KTR2, HSP12, GAC1, UBX3, YKL151C, YOR052C, GON7, MOH1, YNL305C, BZZ1, NRG1, NST1, YHR209W, GPH1, STF2, SUB1, YDR109C, ELM1, PIH1, HXT6, ATG8, YBR056W, MEH1, GCY1, CDC37, YDL010W, PBI2, YMR090W, HXT7
GO:0007154	cell communication	0.000426833474452818	4.10416802358479e-07	67	709	374	7274	0.00%	0.00	GPR1, HSF1, YPT1, SDP1, ATG23, ENA1, SPO14, TAP42, IRA1, BNI1, LEM3, YPT52, SGT1, STE11, PKH2, PEP4, MFA1, YKR078W, ATG4, RSF1, YIL169C, MEC3, ATG17, YBL060W, PEX22, ARF2, TSC11, ATG3, RRI1, PEX15, GSP2, ATG20, MSB4, STE18, PLC1, VPS21, ASP3-1, AVO2, CDC55, RAD9, CSI1, RCK2, AVO1, VPS17, ASP3-2, CYR1, ASP3-4, CSN9, CMK2, RGA2, VPS30, GIS4, ASP3-3, SLM1, MKS1, ATG21, GYP8, RRI2, CCZ1, VAM7, ATG8, SPA2, SIF2, ATG13, GPA1, CDC37, GPG1
GO:0051276	chromosome organization	0.000639319278722794	6.14730075694994e-07	70	709	401	7274	0.00%	0.00	RAD4, HDA2, BIR1, HHT1, SET3, RTT106, EAF7, YRF1-3, PAF1, SGT1, CSE4, SCC4, KAR3, VPS71, TAF3, SIR1, MEC3, YNG1, FIN1, SPT16, SMC2, CTR9, CHL1, APC9, RAD14, SPT7, KIP1, YRF1-5, FOB1, BUB1, HEX3, POL2, IML3, SIR4, YRF1-4, PDS5, RED1, YRF1-7, YNG2, RAD16, ITC1, MND2, CTF4, DNA2, YRF1-1, NGG1, YRB2, SPC72, YBR095C, SMC1, BDF1, YER030W, HDA3, PIF1, SRC1, SWR1, EAF6, GON7, SMC4, YMR075W, SAS4, YAF9, ISW2, YKU70, STN1, SIF2, HTB1, ESA1, SPT3, IOC4
GO:0033036	macromolecule localization	0.000754087232155206	7.25083877072314e-07	100	709	643	7274	0.00%	0.00	VPS3, TPM1, YPT1, BIR1, ATG23, PEP12, YGL079W, GFD1, SNF7, PEX19, MSO1, UFD1, BNI1, USO1, YPT52, SEC17, HSP104, SBH2, YKR078W, SCC4, SEC3, ATG4, TLG2, VPS71, PEX14, MRL1, EXO70, COG8, MDM30, NUP53, YBL060W, PEX22, YKL065C, ARF2, MFT1, ATG3, VTI1, FOB1, BUB1, MEH1, PEX5, MSS2, PEX15, GSP2, ATG20, RIC1, COG7, PLC1, SEC9, APS1, SEC10, VPS21, PEX12, YSY6, PEX13, TFC3, VPS17, YMR040W, HSE1, PEX3, CHS5, ATG11, BUD13, TIP20, YRB30, VPS27, YRB2, VPS60, CBK1, YRA2, BPH1, UFE1, GLE1, LOC1, VPS30, YJL049W, SBE2, ENT5, ECM10, VPS64, ATG21, DID4, EMP46, VTC2, BSD2, VPS16, CCZ1, CIS1, ATG8, BTN2, ATG26, ZDS2, ATG13, YNL149C, RAV2, ULP1, SEC72, IMH1, PBI2, SAC3
GO:0006355	regulation of transcription, DNA-dependent	0.000909703407194217	8.74714814609824e-07	98	709	629	7274	0.00%	0.00	MCM10, HSF1, MGA2, CAD1, HDA2, TOS8, ROX3, SET3, MSN1, IWR1, RTT106, EMI5, TAF2, TFG1, ARG82, EAF7, HOT1, PAF1, HMLALPHA2, MATALPHA2, GCR2, NOT3, GAC1, RPN4, MBP1, YMR233W, RSF1, TFB3, TAF3, SIR1, MEC3, YNG1, BDP1, HMRA2, DPB3, SPT16, ESC8, IWS1, IFH1, ZAP1, CTR9, MFT1, BRF1, SRB4, SPT7, HMRA1, FOB1, HEX3, POL2, SIR4, BUR6, RIC1, ITC1, MET4, ESC1, RAD9, TFC3, ARO80, MET30, RTT103, NGG1, PRR2, YRB2, STP2, YBR095C, TFC4, CST6, NCB2, BDF1, TFB1, HDA3, CTK2, CUP2, VID28, TOA1, SWR1, EAF6, MKS1, GON7, YMR075W, NRG1, YOL063C, ARR1, SAS4, REC104, SUB1, RFM1, YAF9, ISW2, YKU70, ZDS2, SIF2, HTB1, ESA1, SPP41, IOC4, SAC3, SPT3
GO:0007034	vacuolar transport	0.00102961333913841	9.90012826094621e-07	31	709	127	7274	0.00%	0.00	VPS71, APS1, MRL1, ENT5, VPS21, VPS3, VPS64, ATG23, DID4, HSE1, ATG21, PEP12, ATG11, VTC2, VPS27, SNF7, BSD2, VPS16, VPS60, ATG3, CCZ1, VTI1, ATG8, VAM7, YPT52, ATG13, YKL061W, ATG20, YML053C, VPS30, TLG2
GO:0016043	cellular component organization	0.00118679009635636	1.14114432341958e-06	228	709	1792	7274	0.00%	0.00	IVY1, RAD4, TPM1, YPT1, RVS161, MCM22, BIR1, HSP42, SET3, SFI1, FIS1, RTT106, YOR227W, PEX19, MSO1, ECM15, YLR424W, PRP28, ABF2, USO1, PAF1, YPT52, SGT1, DON1, CSE4, GAC1, TLG2, PEX14, RSF1, TAF3, EXO70, MEC3, YPL221W, FIN1, NUP53, PEX22, ESC8, CTR9, CHL1, TSC11, YRF1-5, MSS2, GSP2, PDS5, LAS1, SPC34, YRF1-7, SEC10, PEX12, MND2, CDC55, PEX13, RTT103, PEX3, NGG1, ATG11, BUD13, SPC72, YBR095C, HSV2, TFC4, CNM67, RPN6, CBK1, SEY1, ZEO1, BDF1, SLU7, ADY3, EGT2, TFB1, HDA3, PIF1, NKP1, CUP2, SRC1, TOA1, SWR1, EAF6, YDR219C, GON7, SPC105, YMR075W, MAD1, DID4, PRP24, OSH2, SAS4, NDL1, SUB1, YAF9, CCZ1, VAM7, YKU70, RTT101, SPA2, ZDS2, OSW2, SIF2, UBC5, RAV2, RNY1, SPT3, SLK19, SAC3, MCM10, PNO1, HSF1, VPS3, SNC2, ERG3, HDA2, NIP100, CNN1, HHT1, PEP12, SPO14, OLE1, TAF2, TFG1, EAF7, SNF7, YRF1-3, BNI1, LEM3, SEC17, YOL155C, PEP4, THI4, SCC4, SEC3, ATG4, GSC2, TRF5, KAR3, VPS71, YPT11, CCW12, TFB3, REF2, SIR1, ATG17, RGP1, BZZ1, YNG1, BDP1, MDM30, SPT16, SMC2, APC9, ELM1, RAD14, BRF1, ATG3, BRR1, SPT7, KIP1, VTI1, FOB1, MEH1, BUB1, PEX5, HEX3, POL2, PEX15, IML3, SIR4, YRF1-4, MSB4, RED1, YNG2, SEC9, VPS21, CUS1, AVO2, ITC1, RAD16, CTF4, AVO1, ISY1, TFC3, ARC19, DNA2, YRF1-1, CHS5, YKR022C, MAD3, YRB2, YKT6, NBP1, SMC1, CST6, KTR7, BPH1, UFE1, GLE1, RGA2, VPS30, YER030W, CLF1, SED1, SBE2, CWP2, SLM1, PEX29, ECM10, SMC4, ATG21, VTC2, PEX30, VPS16, CIS1, ISW2, ATG8, STN1, ATG26, NOP15, ATG13, HTB1, GPA1, ESA1, AKL1, CDC37, ULP1, SPO71, ECM30, PBI2, IOC4
GO:0006281	DNA repair	0.00136651999590698	1.31396153452594e-06	48	709	244	7274	0.00%	0.00	RAD4, NSE1, RAD16, CTF4, RAD9, HHT1, DNA2, DNL4, NTG2, NSE3, EAF7, SMC1, PMS1, PSY3, FYV6, BDF1, SCC4, TFB1, TRF5, RPN4, PIF1, LRP1, TFB3, EAF6, MEC3, RAD26, RAD28, PSO2, YBR100W, DPB3, MUS81, SPT16, RAD14, YAF9, HNT3, SMC5, REV3, YKU70, SLX4, HEX3, HTB1, POL2, SIR4, ESA1, LIF1, POL4, YNG2, SAC3
