Date	Mon Jul 20 08:42:04 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	4_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (2)	SDH1 YPK1
Unknown identifiers (4)	YAR030C YKL162C-A YPL025C YMR103C

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0051186	cofactor metabolic process	1.49538480842469e-07	2.18304351594845e-10	30	273	212	7274	0.00%	0.00	NDE1, ACS1, PET9, ACO1, NMA2, MIR1, PYC1, IDP2, BNA5, YNR018W, ICL1, CIT1, BNA2, ISA1, COX15, NDI1, KGD1, IDH1, KGD2, FUM1, FMS1, MLS1, TES1, ALD4, GUT2, ACS2, MDH2, LSC2, NDE2, SDH2
GO:0006519	cellular amino acid and derivative metabolic process	2.66944152824205e-07	3.89699493174022e-10	34	273	272	7274	0.00%	0.00	STR2, GCN4, PUT4, CIT1, YGL196W, MET17, UGA2, AGX1, IDH1, ARO9, ECM17, YLR089C, PUT1, PET112, GDH2, URA8, ACO1, UGA3, NAM2, IDP2, BNA5, YAT2, CPA2, GLT1, UGA1, CKI1, GLY1, ARG80, ARG1, CAT2, YNL040W, FMS1, GLN1, CHA4
GO:0009308	cellular amine metabolic process	2.66944152824205e-07	3.89699493174022e-10	34	273	272	7274	0.00%	0.00	STR2, GCN4, PUT4, CIT1, YGL196W, MET17, UGA2, AGX1, IDH1, ARO9, ECM17, YLR089C, PUT1, PET112, GDH2, URA8, ACO1, UGA3, NAM2, IDP2, BNA5, YAT2, CPA2, GLT1, UGA1, CKI1, GLY1, ARG80, ARG1, CAT2, YNL040W, FMS1, GLN1, CHA4
GO:0034641	cellular nitrogen compound metabolic process	3.59363140099386e-07	5.24617722772826e-10	34	273	275	7274	0.00%	0.00	STR2, GCN4, PUT4, CIT1, YGL196W, MET17, UGA2, AGX1, IDH1, ARO9, ECM17, YLR089C, PUT1, PET112, GDH2, URA8, ACO1, UGA3, NAM2, IDP2, BNA5, YAT2, CPA2, GLT1, UGA1, CKI1, GLY1, ARG80, ARG1, CAT2, YNL040W, FMS1, GLN1, CHA4
GO:0009109	coenzyme catabolic process	7.38527991937462e-07	1.0781430539233e-09	12	273	33	7274	0.00%	0.00	KGD1, IDH1, ACO1, KGD2, FUM1, MLS1, IDP2, ICL1, CIT1, MDH2, LSC2, SDH2
GO:0051187	cofactor catabolic process	1.10356482781618e-06	1.6110435442572e-09	12	273	34	7274	0.00%	0.00	KGD1, IDH1, ACO1, KGD2, FUM1, MLS1, IDP2, ICL1, CIT1, MDH2, LSC2, SDH2
GO:0015980	energy derivation by oxidation of organic compounds	2.54403101207897e-06	3.71391388624667e-09	34	273	296	7274	0.00%	0.00	PET9, MAL12, NCA2, GSY2, MIR1, CIT1, COR1, KGD1, IDH1, PDC2, MLS1, ATF1, MDH2, LSC2, OAR1, MBR1, NDE1, ACS1, ACO1, IDP2, ICL1, MAL32, COX5A, NDI1, KGD2, FUM1, RDS2, QCR6, MRPL22, GDB1, GLG2, YHR009C, NDE2, SDH2
GO:0006536	glutamate metabolic process	3.20948263765207e-06	4.68537611336069e-09	9	273	18	7274	0.00%	0.00	IDH1, ACO1, IDP2, PUT1, GDH2, PUT4, CIT1, GLT1, UGA2
GO:0009060	aerobic respiration	3.64341015422817e-06	5.31884694047908e-09	19	273	102	7274	0.00%	0.00	PET9, ACO1, NCA2, IDP2, ICL1, CIT1, COR1, KGD1, IDH1, KGD2, FUM1, MLS1, QCR6, MRPL22, LSC2, MDH2, OAR1, SDH2, MBR1
GO:0006091	generation of precursor metabolites and energy	6.1907756246919e-06	9.03762864918525e-09	39	273	385	7274	0.00%	0.00	PET9, MAL12, NCA2, GSY2, MIR1, ATP1, EMI2, CIT1, VMA2, COR1, KGD1, IDH1, PDC2, PDA1, MLS1, ATF1, MDH2, LSC2, OAR1, MBR1, NDE1, ATP2, ACS1, ACO1, IDP2, ICL1, MAL32, COX5A, NDI1, KGD2, FUM1, RDS2, QCR6, MRPL22, GDB1, GLG2, YHR009C, NDE2, SDH2
GO:0045333	cellular respiration	1.79000915828078e-05	2.61315205588434e-08	23	273	161	7274	0.00%	0.00	NDE1, PET9, ACO1, NCA2, MIR1, IDP2, ICL1, COX5A, CIT1, NDI1, COR1, KGD1, IDH1, KGD2, FUM1, MLS1, QCR6, MRPL22, LSC2, MDH2, OAR1, SDH2, MBR1
GO:0009064	glutamine family amino acid metabolic process	3.87338985595033e-05	5.65458373131436e-08	14	273	63	7274	0.00%	0.00	IDH1, ARG80, ARG1, ACO1, IDP2, PUT1, GLN1, GDH2, PUT4, CIT1, CPA2, GLT1, URA8, UGA2
GO:0006631	fatty acid metabolic process	5.90600285917191e-05	8.62190198419258e-08	14	273	65	7274	0.00%	0.00	FAA1, CRC1, UGA3, CAT2, AGP2, ACC1, TES1, EHT1, ATF1, FAS2, FAS1, OAR1, UGA1, UGA2
GO:0006066	cellular alcohol metabolic process	6.15996797788828e-05	8.99265398231866e-08	27	273	228	7274	0.00%	0.00	NDE1, FBP1, KES1, YPL272C, XKS1, PYC1, EMI2, YAT2, YJR096W, IRE1, ERG1, ERG9, YIL042C, CKI1, KGD1, ERG7, PDC2, PDA1, ERG27, INO1, RDS2, ALD4, ATF1, GUT2, ACS2, MDH2, NDE2
GO:0006520	cellular amino acid metabolic process	8.96454901174525e-05	1.30869328638617e-07	28	273	247	7274	0.00%	0.00	STR2, ACO1, NAM2, GCN4, IDP2, BNA5, PUT4, CIT1, CPA2, YGL196W, GLT1, MET17, UGA2, AGX1, GLY1, IDH1, ARG80, ARO9, ARG1, ECM17, YNL040W, YLR089C, GLN1, PET112, PUT1, GDH2, CHA4, URA8
GO:0006810	transport	0.00025424664958843	3.71162992099898e-07	78	273	1212	7274	0.00%	0.00	SFC1, NUP170, CRC1, ATP1, AGP2, YMR237W, SEC26, SEC1, RHO1, SSU1, VMA2, ISA1, VTH2, YHR036W, SCO2, MCX1, SSL2, SEC18, APL3, SDS24, DOP1, MDH2, NDE1, ARK1, YGR046W, CCC1, BIK1, KIN2, ODC1, PMA1, TEF1, MDM36, CAT2, YOR251C, FAA1, SAC6, PET9, MIR1, ACC1, PEX6, YNR018W, PUT4, VTC4, VAC8, UGO1, COR1, MEP2, ASM4, MPS3, PIL1, AVT3, VTC3, KES1, HPR1, ATP2, OCT1, SEC21, KIP2, WTM1, TOM1, BSP1, FCY2, PIC2, AVT4, YOR192C, PDR11, YKL091C, YVC1, VTH1, CHC1, QCR6, LSP1, TEF2, MDL1, VPS34, ALR2, QDR3, SDH2
GO:0009084	glutamine family amino acid biosynthetic process	0.000327302364724093	4.77813671130063e-07	9	273	28	7274	0.00%	0.00	IDH1, ARG1, ACO1, IDP2, PUT1, GLN1, CIT1, CPA2, GLT1
GO:0009056	catabolic process	0.00046828748205993	6.83631360671431e-07	71	273	1080	7274	0.00%	0.00	HSC82, AAD6, EMI2, KGD1, IDH1, MLH1, YBP1, SSL2, PUT1, GDH2, SEC18, CTA1, RIM20, QRI7, LSC2, MDH2, ACO1, UGA3, YJR096W, UBA1, MKK2, CCP1, FUM1, FMS1, YFL006W, YHR009C, CDA1, CHA4, RPT4, DIS3, MMS1, DCS1, MAL12, YHR202W, PYC1, PUT4, YSP3, CIT1, VTC4, VAC8, JLP1, UGA2, COR1, ARO9, BLM3, PDA1, MLS1, YLR089C, TES1, UBX6, YKL215C, SSN2, RPT5, APC1, VTC3, YLR108C, OCT1, XKS1, IDP2, BNA5, TOM1, ICL1, HAL9, MAL32, UGA1, GLY1, YMR115W, KGD2, GSF2, GDB1, SDH2
GO:0051234	establishment of localization	0.00051997096914422	7.59081706779883e-07	78	273	1233	7274	0.00%	0.00	SFC1, NUP170, CRC1, ATP1, AGP2, YMR237W, SEC26, SEC1, RHO1, SSU1, VMA2, ISA1, VTH2, YHR036W, SCO2, MCX1, SSL2, SEC18, APL3, SDS24, DOP1, MDH2, NDE1, ARK1, YGR046W, CCC1, BIK1, KIN2, ODC1, PMA1, TEF1, MDM36, CAT2, YOR251C, FAA1, SAC6, PET9, MIR1, ACC1, PEX6, YNR018W, PUT4, VTC4, VAC8, UGO1, COR1, MEP2, ASM4, MPS3, PIL1, AVT3, VTC3, KES1, HPR1, ATP2, OCT1, SEC21, KIP2, WTM1, TOM1, BSP1, FCY2, PIC2, AVT4, YOR192C, PDR11, YKL091C, YVC1, VTH1, CHC1, QCR6, LSP1, TEF2, MDL1, VPS34, ALR2, QDR3, SDH2
GO:0009628	response to abiotic stimulus	0.000521891947072114	7.61886054119875e-07	31	273	317	7274	0.00%	0.00	HSC82, FAA1, MSN4, ARK1, SAC6, NCA2, GSY2, PYC1, AGP2, YIR036C, YJR096W, RIM101, HAL9, SEC1, YSP3, BSP1, HAL1, VTC4, UGA1, AGX1, YMR110C, YKL091C, ARA1, TES1, LSP1, YHL021C, ALD4, PIL1, GUT2, SDS24, RIM20
GO:0008152	metabolic process	0.000554782504004508	8.09901465700012e-07	207	273	4527	7274	0.00%	0.00	YNL176C, YKL033W, AAD16, CRC1, GCN4, IOC3, YMR237W, YGL196W, SSU1, VMA2, ISA1, MET17, YKL222C, AGX1, KGD1, YPK2, MMR1, YBP1, SSL2, GDH2, YHL021C, CTA1, NDE1, LUC7, ARK1, UGA3, CCC1, KIN2, YAT2, BNA2, CPA2, UBA1, ERG9, COX15, YPR022C, TEF1, MKK2, CAT2, ARA1, CCP1, YNL040W, FUM1, MRPL22, CDA1, CHA4, DIS3, FBP1, FAA1, DCS1, MMS1, MAL12, SEF1, PYC1, YHR202W, ACC1, YNR018W, PUT4, YSP3, VTC4, UGA2, TPS3, YPL184C, COR1, ERG7, BLM3, MLS1, TES1, ATF1, YKL215C, SSN2, MCM6, URA8, PCL5, VTC3, ATP2, OCT1, YPL272C, XKS1, SHC1, KIP2, IDP2, TOM1, WTM1, HAL9, BSP1, MAL32, ERG1, NDI1, GSF2, ERG27, RDS2, GDB1, TEF2, YGR110W, YIL165C, MDL1, GUT2, ACS2, VPS34, NDE2, SDH2, STR2, HSC82, GSY2, NMA2, AAD6, AGP2, ATP1, YIR036C, EMI2, BNA3, REB1, IDH1, YLL054C, KSP1, PDC2, MCX1, MLH1, PET112, PUT1, SEC18, ALD4, EAF3, RIM20, QRI7, MDH2, LSC2, OAR1, MBR1, YNR036C, ACS1, XDJ1, ACO1, RIM4, NAM2, YPL137C, HAP5, BIK1, YJR096W, RIM101, EHT1, COX5A, TEA1, HAL1, IRE1, GLT1, PMA1, YPL113C, CKI1, SRB8, YML081W, FMS1, YOR251C, INO1, YFL006W, MED2, GLN1, YAP7, GLG2, YHR009C, FAS2, RPT4, FAS1, PET9, NCA2, MIR1, MNN1, PEX6, MCM2, CIT1, VAC8, JLP1, CDC46, YNL134C, YMR110C, BFR1, NIT1, ARO9, MEP2, ECM17, PDA1, YLR089C, ZTA1, WAR1, UBX6, RPT5, APC1, HPR1, KES1, YLR108C, MSN4, RAP1, ASH1, BNA5, ICL1, YIL042C, UGA1, GLY1, ARG80, TAO3, YMR115W, ARG1, KGD2, AHC1, BRR2, QCR6, GPB2
GO:0044248	cellular catabolic process	0.000638644222870706	9.32327332657964e-07	62	273	901	7274	0.00%	0.00	DIS3, DCS1, MMS1, MAL12, AAD6, PYC1, YHR202W, EMI2, PUT4, CIT1, VAC8, VTC4, UGA2, JLP1, KGD1, IDH1, ARO9, BLM3, PDA1, YLR089C, MLS1, MLH1, YBP1, SSL2, TES1, PUT1, GDH2, SEC18, CTA1, UBX6, YKL215C, SSN2, MDH2, LSC2, RPT5, APC1, VTC3, YLR108C, ACO1, XKS1, UGA3, IDP2, TOM1, YJR096W, BNA5, HAL9, ICL1, MAL32, UBA1, UGA1, GLY1, YMR115W, MKK2, KGD2, CCP1, FUM1, FMS1, GDB1, YHR009C, CHA4, RPT4, SDH2
GO:0009266	response to temperature stimulus	0.00148855349885407	2.17307080124682e-06	24	273	220	7274	0.00%	0.00	HSC82, FAA1, MSN4, NCA2, GSY2, PYC1, YIR036C, YJR096W, SEC1, YSP3, VTC4, UGA1, AGX1, YMR110C, YKL091C, ARA1, LSP1, TES1, YHL021C, ALD4, PIL1, GUT2, SDS24, RIM20
GO:0051179	localization	0.00182391618279801	2.66265136174892e-06	80	273	1316	7274	0.00%	0.00	SFC1, NUP170, CRC1, ATP1, AGP2, YMR237W, SEC26, SEC1, RHO1, SSU1, VMA2, ISA1, VTH2, YHR036W, SCO2, MMR1, MCX1, SSL2, SEC18, APL3, SDS24, DOP1, MDH2, NDE1, ARK1, YGR046W, CCC1, BIK1, KIN2, ODC1, PMA1, TEF1, MDM36, CAT2, YOR251C, FAA1, SAC6, PET9, MIR1, ACC1, PEX6, YNR018W, PUT4, VTC4, VAC8, COR1, UGO1, MEP2, ASM4, MPS3, PIL1, AVT3, HPR1, VTC3, KES1, ATP2, OCT1, SEC21, KIP2, WTM1, TOM1, BSP1, FCY2, PIC2, AVT4, YOR192C, PDR11, GSF2, YKL091C, YVC1, VTH1, CHC1, QCR6, LSP1, TEF2, MDL1, VPS34, ALR2, QDR3, SDH2
GO:0006537	glutamate biosynthetic process	0.00249067535791951	3.63602242032045e-06	6	273	13	7274	0.00%	0.00	PUT1, IDH1, CIT1, ACO1, GLT1, IDP2
GO:0009408	response to heat	0.00380438708505168	5.55384975919953e-06	22	273	201	7274	0.00%	0.00	FAA1, MSN4, NCA2, GSY2, PYC1, YIR036C, YJR096W, SEC1, YSP3, UGA1, AGX1, YMR110C, YKL091C, ARA1, LSP1, TES1, YHL021C, ALD4, GUT2, PIL1, SDS24, RIM20
GO:0009309	amine biosynthetic process	0.00970806331545105	1.4172355205038e-05	17	273	138	7274	0.00%	0.00	STR2, ACO1, GCN4, IDP2, CIT1, CPA2, GLT1, MET17, AGX1, CKI1, GLY1, IDH1, ARG1, ECM17, YLR089C, PUT1, GLN1
GO:0019674	NAD metabolic process	0.00972666131119137	1.4199505563783e-05	7	273	23	7274	0.00%	0.00	NDE1, BNA5, BNA2, GUT2, NMA2, NDE2, NDI1
