Date	Mon Jul 20 09:00:38 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	4_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (3)	SDH1 MSF1 PAP1
Unknown identifiers (7)	YGL204C YGR122C-A YER188W YOR343C YLR122C YKL162C-A YPL025C

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0015980	energy derivation by oxidation of organic compounds	3.11456561665648e-08	4.63477026288167e-11	39	297	296	7274	0.00%	0.00	BMH2, NCA2, GSY2, POR1, COX6, CIT1, COR1, KGD1, ICS2, IDH1, ALD6, PDC2, MLS1, ATF1, MDH2, LSC2, NDE1, ACS1, ACO1, HAP4, IDP2, ICL1, COX5A, QCR8, MDM32, NDI1, PGS1, KGD2, CYC1, IDH2, CYT1, FUM1, CIT2, QCR6, GDB1, GLG2, QCR2, NDE2, SDH2
GO:0006767	water-soluble vitamin metabolic process	6.54329881423688e-08	9.73705180690012e-11	22	297	103	7274	0.00%	0.00	NDE1, SNZ3, PYC2, PYC1, YMR289W, BNA4, YAT2, BNA5, BNA2, THI11, NDI1, TPI1, THI12, ALD6, PDC2, CAT2, SNZ2, THI5, ALD4, GUT2, NDE2, BNA1
GO:0006766	vitamin metabolic process	7.99657776905867e-08	1.18996692991945e-10	22	297	104	7274	0.00%	0.00	NDE1, SNZ3, PYC2, PYC1, YMR289W, BNA4, YAT2, BNA5, BNA2, THI11, NDI1, TPI1, THI12, ALD6, PDC2, CAT2, SNZ2, THI5, ALD4, GUT2, NDE2, BNA1
GO:0006536	glutamate metabolic process	2.4402128596896e-07	3.63126913644286e-10	10	297	18	7274	0.00%	0.00	IDH1, ACO1, IDH2, CIT2, IDP2, GDH2, PUT4, CIT1, GLT1, UGA2
GO:0006066	cellular alcohol metabolic process	3.92620782694578e-07	5.84257117105027e-10	32	297	228	7274	0.00%	0.00	FBP1, YPR1, OSH6, PYC1, YNL156C, GRE3, FBA1, KGD1, VIP1, PDC2, ALD4, ATF1, MSC7, MDH2, UBP14, NDE1, SLI1, PYC2, STD1, YPL272C, XKS1, YJR096W, YAT2, IRE1, YGR263C, YIL042C, TPI1, INO1, GUT2, ACS2, NDE2, GAL3
GO:0006119	oxidative phosphorylation	4.54573344216643e-07	6.76448428893814e-10	16	297	58	7274	0.00%	0.00	ATP17, ATP2, ATP1, COX6, COX5A, QCR8, NDI1, ATP5, ATP16, CYC1, CYT1, QCR6, ATP3, ATP14, QCR2, SDH2
GO:0006793	phosphorus metabolic process	7.59201790738958e-07	1.12976456955202e-09	39	297	329	7274	0.00%	0.00	YKL161C, ATP1, COX6, PHO8, ATP16, KSP1, ATP3, YBR028C, TPK2, ATP14, NDE1, ATP17, LSB6, ATP2, ACO1, YPL137C, CCC1, HAP4, FUS3, YCK1, COX5A, RPM2, IRE1, TPD3, QCR8, YIL042C, MDM32, NDI1, ATP5, CYC1, CYT1, GPB1, QCR6, QCR2, PTP1, YGL059W, PHO13, SDH2, GAL3
GO:0006818	hydrogen transport	1.79594525698075e-06	2.67253758479278e-09	14	297	47	7274	0.00%	0.00	NDE1, ATP5, ATP17, ATP2, ATP16, CYC1, MDM36, ATP1, HAP4, ATP3, YNR018W, ATP14, RPM2, PMA1
GO:0009060	aerobic respiration	2.35929001664557e-06	3.51084823905591e-09	20	297	102	7274	0.00%	0.00	ACO1, NCA2, POR1, IDP2, ICL1, CIT1, QCR8, COR1, KGD1, IDH1, KGD2, IDH2, FUM1, MLS1, CIT2, QCR6, QCR2, LSC2, MDH2, SDH2
GO:0006753	nucleoside phosphate metabolic process	1.72233029208346e-05	2.56299150607658e-08	26	297	185	7274	0.00%	0.00	NDE1, ATP17, ATP2, ADK1, PYC2, PYC1, ATP1, YHR202W, HAP4, BNA4, BNA5, RPM2, BNA2, PMA1, NDI1, ATP5, ISN1, TPI1, ATP16, ALD6, ATP3, ATP14, ALD4, GUT2, NDE2, BNA1
