Date	Mon Jul 20 00:33:56 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	2_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (5)	NUD1 CCS1 CTR1 SSB1 HXT12
Unknown identifiers (10)	YMR007W YBR206W YDR094W YIL100W YMR075C-A YIL086C YCR064C YLR317W YMR013W-A YDL185C-A

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0060255	&regulation of macromolecule metabolic process	1.71655652348849e-07	2.46631684409266e-10	91	306	1148	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, ELG1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, TOS2, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, YJR030C, RAD3, ORC3, GDH1, PHO91, ESC2, BUB3, CDC7, PAC11, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, UBC12, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0060255 & macromolecule metabolic process	regulation of macromolecule metabolic process	1.71655652348849e-07	2.46631684409266e-10	91	306	1148	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, ELG1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, TOS2, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, YJR030C, RAD3, ORC3, GDH1, PHO91, ESC2, BUB3, CDC7, PAC11, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, UBC12, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0080090	&regulation of primary metabolic process	2.50562948616551e-07	3.60004236518033e-10	91	306	1156	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, ELG1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, TOS2, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, YJR030C, RAD3, ORC3, GDH1, PHO91, ESC2, BUB3, CDC7, PAC11, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, UBC12, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0080090 & primary metabolic process	regulation of primary metabolic process	2.50562948616551e-07	3.60004236518033e-10	91	306	1156	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, ELG1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, TOS2, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, YJR030C, RAD3, ORC3, GDH1, PHO91, ESC2, BUB3, CDC7, PAC11, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, UBC12, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0010468	regulation of gene expression	2.57954075742132e-07	3.70623672043293e-10	85	306	1047	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, DED1, SSB2, ENO2, PDC5, PFK2, ADA2, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, TOS2, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, RAD3, ORC3, GDH1, PHO91, ESC2, CDC7, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0010556	&regulation of macromolecule biosynthetic process	3.13970174455037e-07	4.51106572492869e-10	85	306	1051	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, RAD3, ORC3, GDH1, PHO91, ESC2, CDC7, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0010556 & macromolecule biosynthetic process	regulation of macromolecule biosynthetic process	3.13970174455037e-07	4.51106572492869e-10	85	306	1051	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, RAD3, ORC3, GDH1, PHO91, ESC2, CDC7, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0031326	regulation of cellular biosynthetic process	5.88885808945131e-07	8.46100300208522e-10	85	306	1064	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, RAD3, ORC3, GDH1, PHO91, ESC2, CDC7, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0009889	regulation of biosynthetic process	6.47866174925227e-07	9.30842205352338e-10	85	306	1066	7274	0.00%	0.00	RSC9, BCK1, GBP2, DAT1, SUB2, GCN20, ARP9, TUP1, PFK27, GTS1, CDC6, YCS4, CAC2, MEX67, SAS3, GCR2, MLP2, STT3, YLR179C, SST2, SSB2, DED1, ENO2, PDC5, PFK2, ADA2, CDC13, HCR1, CDC28, CDC45, YPL208W, RSC3, PFK1, LCB1, CDC123, CBS2, YOX1, FAR1, ASF1, WHI3, HCM1, HST1, REX2, CKA2, DHH1, YPL267W, CDC19, TAF14, FKS1, PAN2, FHL1, ADH1, NAB2, RAD3, ORC3, GDH1, PHO91, ESC2, CDC7, NPL6, RSC2, HTZ1, FPR4, RAP1, YDR266C, TBF1, HXK2, ISW1, GPM3, NUT2, TPI1, PGI1, NNT1, RAT1, RRN6, RRN7, AAC3, VMA5, YBR074W, PUF6, ORC4, SUI1, SPT21, TOF2, PRP19
GO:0016070	RNA metabolic process	9.20379390656852e-07	1.32238418197824e-09	112	306	1590	7274	0.00%	0.00	FIP1, RSC9, DAT1, MRD1, SUB2, CWC2, TRM10, FCY22, ARP9, PDE2, YML023C, TUP1, SLD3, GTS1, CDC6, SEN34, YCS4, CAC2, BUD21, SAS3, GCR2, FCY21, RNA15, RPB5, TRF5, DBP10, BMS1, RPO31, DED1, LHP1, YDR444W, ADA2, RUD3, DCP1, HCR1, RFT1, RPC53, CDC28, YOR390W, CDC45, RSC3, CDC123, YOX1, RPS27A, DIP2, YDR020C, ASF1, HCM1, PAC1, HST1, REX2, DHR2, CKA2, DHH1, YPL267W, TAF14, POP3, PAN2, FHL1, RRP7, NAB2, CBP1, KIN4, CIC1, RAD3, MRT4, KTR7, ORC3, NOP7, FUR4, NOP4, YDR412W, MSH1, ESC2, YBR238C, YPL030W, DBP8, CDC7, NOP2, NPL6, RSC2, UTP20, RNH1, HTZ1, FPR4, RAP1, SPB1, GLN4, YGR079W, TBF1, HXK2, ISW1, YDR352W, BFR2, NUT2, YIL091C, SUV3, UTP6, NNT1, RAD27, RAT1, UTP7, RRN6, RRN7, NUP49, RTT107, PUF6, ORC4, SPT21, TOF2, PRP19, KRR1
