Date	Sun Jul 19 22:38:44 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	4_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (4)	CCS1 SSB1 PAP1 HXT12
Unknown identifiers (2)	YPL025C YLR123C

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0065007	biological regulation	1.84485970646698e-07	2.95650593985093e-10	86	196	1731	7274	0.00%	0.00	HSC82, SUB2, NAM8, GCN20, VMA2, YKL222C, YLL054C, CDC6, YPK2, ARP7, NFS1, MEX67, SST2, SSB2, DED1, DEM1, EBS1, STD1, UGA3, BIK1, RAD30, HAL1, IRE1, PMA1, YPL105C, HCR1, RRP6, YHL029C, MKK2, LCB1, CDC123, CSN12, TOS2, CHA4, FAR1, FAS1, AFT2, WHI3, TGS1, DHH1, MCM2, YCP4, PAN2, NAB2, YJR030C, CDC46, BFR1, UTH1, GND1, RSP5, MEP2, VIP1, ORC3, SSN2, RSC8, RAD57, YFR055W, PCL5, RAV1, HPR1, KES1, MSN4, FPR4, RAP1, TOM1, GYP6, VMA13, IZH3, TBF1, CDC25, HXK2, SAS2, RAD55, GLY1, TPI1, RAT1, RRN6, THI3, AAC3, YKU80, VMA5, YBR074W, VPS34, ORC4, ALR2, PRP19
GO:0010556	&regulation of macromolecule biosynthetic process	2.75775724319716e-07	4.41948276153391e-10	62	196	1051	7274	0.00%	0.00	WHI3, SUB2, DHH1, MCM2, YCP4, GCN20, PAN2, VMA2, YKL222C, NAB2, CDC46, BFR1, UTH1, GND1, RSP5, YLL054C, VIP1, CDC6, ORC3, ARP7, NFS1, MEX67, RSC8, SSN2, PCL5, HPR1, KES1, MSN4, SST2, DED1, SSB2, EBS1, STD1, UGA3, FPR4, RAP1, TOM1, RAD30, TBF1, HXK2, HAL1, IRE1, SAS2, YPL105C, HCR1, GLY1, TPI1, RAT1, RRN6, THI3, LCB1, CDC123, VMA5, AAC3, YKU80, YBR074W, ORC4, CHA4, FAS1, FAR1, AFT2, PRP19
GO:0010556 & macromolecule biosynthetic process	regulation of macromolecule biosynthetic process	2.75775724319716e-07	4.41948276153391e-10	62	196	1051	7274	0.00%	0.00	WHI3, SUB2, DHH1, MCM2, YCP4, GCN20, PAN2, VMA2, YKL222C, NAB2, CDC46, BFR1, UTH1, GND1, RSP5, YLL054C, VIP1, CDC6, ORC3, ARP7, NFS1, MEX67, RSC8, SSN2, PCL5, HPR1, KES1, MSN4, SST2, DED1, SSB2, EBS1, STD1, UGA3, FPR4, RAP1, TOM1, RAD30, TBF1, HXK2, HAL1, IRE1, SAS2, YPL105C, HCR1, GLY1, TPI1, RAT1, RRN6, THI3, LCB1, CDC123, VMA5, AAC3, YKU80, YBR074W, ORC4, CHA4, FAS1, FAR1, AFT2, PRP19
GO:0031326	regulation of cellular biosynthetic process	4.59071748599093e-07	7.35691904806239e-10	62	196	1064	7274	0.00%	0.00	WHI3, SUB2, DHH1, MCM2, YCP4, GCN20, PAN2, VMA2, YKL222C, NAB2, CDC46, BFR1, UTH1, GND1, RSP5, YLL054C, VIP1, CDC6, ORC3, ARP7, NFS1, MEX67, RSC8, SSN2, PCL5, HPR1, KES1, MSN4, SST2, DED1, SSB2, EBS1, STD1, UGA3, FPR4, RAP1, TOM1, RAD30, TBF1, HXK2, HAL1, IRE1, SAS2, YPL105C, HCR1, GLY1, TPI1, RAT1, RRN6, THI3, LCB1, CDC123, VMA5, AAC3, YKU80, YBR074W, ORC4, CHA4, FAS1, FAR1, AFT2, PRP19
GO:0009889	regulation of biosynthetic process	4.96054771220127e-07	7.94959569263024e-10	62	196	1066	7274	0.00%	0.00	WHI3, SUB2, DHH1, MCM2, YCP4, GCN20, PAN2, VMA2, YKL222C, NAB2, CDC46, BFR1, UTH1, GND1, RSP5, YLL054C, VIP1, CDC6, ORC3, ARP7, NFS1, MEX67, RSC8, SSN2, PCL5, HPR1, KES1, MSN4, SST2, DED1, SSB2, EBS1, STD1, UGA3, FPR4, RAP1, TOM1, RAD30, TBF1, HXK2, HAL1, IRE1, SAS2, YPL105C, HCR1, GLY1, TPI1, RAT1, RRN6, THI3, LCB1, CDC123, VMA5, AAC3, YKU80, YBR074W, ORC4, CHA4, FAS1, FAR1, AFT2, PRP19
GO:0051246	regulation of protein metabolic process	6.00622382248175e-07	9.6253586898746e-10	39	196	501	7274	0.00%	0.00	WHI3, DHH1, MCM2, GCN20, PAN2, VMA2, NAB2, CDC46, BFR1, UTH1, GND1, YLL054C, VIP1, NFS1, MEX67, RSC8, KES1, SST2, DED1, SSB2, EBS1, BIK1, FPR4, RAP1, TOM1, RAD30, HXK2, YPL105C, HCR1, GLY1, TPI1, CDC123, LCB1, AAC3, VMA5, YBR074W, FAS1, FAR1, PRP19
GO:0050789	regulation of biological process	1.78851732668694e-06	2.86621366456241e-09	77	196	1531	7274	0.00%	0.00	SUB2, NAM8, GCN20, VMA2, YKL222C, YLL054C, CDC6, YPK2, ARP7, NFS1, MEX67, SST2, SSB2, DED1, DEM1, EBS1, STD1, UGA3, BIK1, RAD30, HAL1, IRE1, YPL105C, HCR1, RRP6, YHL029C, MKK2, LCB1, CDC123, CSN12, TOS2, CHA4, FAR1, FAS1, AFT2, WHI3, DHH1, MCM2, YCP4, PAN2, NAB2, YJR030C, CDC46, UTH1, BFR1, GND1, RSP5, VIP1, ORC3, SSN2, RSC8, PCL5, HPR1, KES1, MSN4, FPR4, RAP1, GYP6, TOM1, TBF1, CDC25, HXK2, SAS2, RAD55, GLY1, TPI1, RAT1, RRN6, THI3, AAC3, YKU80, VMA5, YBR074W, VPS34, ORC4, ALR2, PRP19
GO:0009987	cellular process	2.05898106851424e-06	3.29964914826e-09	176	196	5304	7274	0.00%	0.00	FIP1, YPL095C, RCY1, SUB2, SCS7, YLR426W, NAM8, GCN20, PCT1, VMA2, KAR9, MET17, YKL222C, COX19, CAR1, EDC3, YHR036W, YPK2, NCE103, RNA15, CDC40, YGL250W, ARK1, SST2, RPO31, SSB2, DED1, AGA2, DEM1, EBS1, STD1, UGA3, OPT1, FMO1, RAD30, HCR1, RRP6, YHL029C, MPE1, MKK2, MET12, YPL257W, LCB1, MNN5, CSN12, YND1, SRP68, CHA4, FAR1, SPC24, WHI3, CDC9, YNL165W, TGS1, YHR202W, DHH1, IDS2, PUT4, PAN2, DAL1, UTH1, GND1, RSP5, VIP1, KAR2, ORC3, PUT2, RAD10, YER186C, YBR238C, MPS3, SSN2, RAD57, YFR055W, AVT3, PCL5, RAV1, VHS2, BUD17, FPR4, TOM1, GYP6, GPI16, VMA13, YDR352W, AVT4, RAD55, SUV3, GSF2, RRN6, YHR035W, GDB1, VMA5, YKU80, YLR446W, VPS34, DCG1, NIS1, HSC82, YNL158W, NCS6, CDC60, YNL156C, BNA3, NUP192, SKI3, YLL054C, ARP7, CDC6, PUT1, NFS1, MEX67, RIM20, SDS24, OAR1, NSA1, BIK1, YJR096W, PRM8, HAL1, YFR038W, IRE1, NIP1, PMA1, YPL105C, NEW1, DAL4, INO1, CDC123, TOS2, FAS1, AFT2, YDR020C, MAP1, MNN1, YPL068C, ALD5, TUB1, MCM2, YCP4, SSD1, NUP157, NAB2, JLP1, YJR030C, CDC46, BFR1, MEP2, PUS2, MET2, RSC8, YPL030W, YHR032W, HPR1, KES1, MSN4, UTP20, RAP1, NKP2, YGR079W, TBF1, IZH3, CDC25, HXK2, SAS2, FCY2, ISN1, GLY1, TPI1, RAT1, THI3, AAC3, YBR074W, ORC4, ALR2, PRP19
GO:0050794	regulation of cellular process	2.57347402178064e-06	4.12415708618693e-09	75	196	1483	7274	0.00%	0.00	SUB2, NAM8, GCN20, VMA2, YKL222C, YLL054C, CDC6, YPK2, ARP7, NFS1, MEX67, SST2, SSB2, DED1, DEM1, EBS1, STD1, UGA3, RAD30, HAL1, IRE1, YPL105C, HCR1, YHL029C, MKK2, LCB1, CDC123, CSN12, TOS2, CHA4, FAR1, FAS1, AFT2, WHI3, DHH1, MCM2, YCP4, PAN2, NAB2, YJR030C, CDC46, UTH1, BFR1, GND1, RSP5, VIP1, ORC3, SSN2, RSC8, PCL5, HPR1, KES1, MSN4, FPR4, RAP1, GYP6, TOM1, TBF1, CDC25, HXK2, SAS2, RAD55, GLY1, TPI1, RAT1, RRN6, THI3, AAC3, YKU80, VMA5, YBR074W, VPS34, ORC4, ALR2, PRP19
GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	8.51991461641269e-06	1.36537093211742e-08	93	196	2087	7274	0.00%	0.00	FIP1, HSC82, SUB2, NCS6, YLR426W, NAM8, CDC60, VMA2, YKL222C, EDC3, SKI3, YLL054C, CDC6, ARP7, NFS1, RNA15, CDC40, YGL250W, RPO31, DED1, DEM1, EBS1, STD1, NSA1, UGA3, BIK1, RAD30, HAL1, IRE1, YFR038W, PMA1, HCR1, DAL4, RRP6, MPE1, CDC123, CSN12, TOS2, CHA4, AFT2, YDR020C, CDC9, TGS1, YHR202W, DHH1, YPL068C, MCM2, YCP4, PAN2, NAB2, YJR030C, CDC46, DAL1, BFR1, UTH1, GND1, RSP5, ORC3, PUS2, RAD10, YBR238C, SSN2, RSC8, YPL030W, RAD57, YFR055W, YHR032W, PCL5, HPR1, MSN4, UTP20, BUD17, FPR4, RAP1, YGR079W, TOM1, VMA13, TBF1, HXK2, SAS2, YDR352W, RAD55, ISN1, GLY1, SUV3, TPI1, RAT1, RRN6, THI3, YKU80, VMA5, ORC4, PRP19
GO:0006997	nucleus organization	0.000167147011735969	2.67863800858924e-07	13	196	83	7274	0.00%	0.00	YNL158W, YHR036W, KAR2, TGS1, BIK1, TUB1, TOM1, PCT1, MEX67, MPS3, KAR9, NUP157, NUP192
GO:0016070	RNA metabolic process	0.000669621337511327	1.07311111780661e-06	72	196	1590	7274	0.00%	0.00	FIP1, SUB2, NCS6, YLR426W, NAM8, CDC60, YKL222C, EDC3, SKI3, YLL054C, CDC6, ARP7, NFS1, RNA15, CDC40, RPO31, DED1, DEM1, EBS1, STD1, NSA1, UGA3, BIK1, HAL1, IRE1, YFR038W, HCR1, RRP6, MPE1, CDC123, CSN12, CHA4, AFT2, YDR020C, TGS1, DHH1, YPL068C, MCM2, PAN2, NAB2, CDC46, UTH1, BFR1, RSP5, ORC3, PUS2, YBR238C, SSN2, RSC8, YPL030W, YFR055W, YHR032W, HPR1, MSN4, UTP20, BUD17, FPR4, RAP1, YGR079W, TOM1, TBF1, HXK2, SAS2, YDR352W, GLY1, SUV3, RAT1, RRN6, THI3, YKU80, ORC4, PRP19
GO:0008152	metabolic process	0.000711561495122599	1.14032290885032e-06	153	196	4527	7274	0.00%	0.00	FIP1, YNL176C, YPL095C, SUB2, SCS7, YLR426W, NAM8, GCN20, PCT1, VMA2, MET17, YKL222C, COX19, CAR1, EDC3, YPK2, NCE103, RNA15, CDC40, YGL250W, ARK1, SST2, RPO31, SSB2, DED1, DEM1, EBS1, STD1, UGA3, OPT1, FMO1, RAD30, HCR1, RRP6, MPE1, MKK2, MET12, LCB1, MNN5, CSN12, YND1, CHA4, FAR1, WHI3, CDC9, YNL165W, TGS1, YHR202W, DHH1, PUT4, PAN2, DAL1, UTH1, GND1, RSP5, VIP1, KAR2, ORC3, PUT2, RAD10, YER186C, YBR238C, SSN2, RAD57, YFR055W, PCL5, BUD17, FPR4, TOM1, GYP6, GPI16, VMA13, YDR352W, RAD55, SUV3, GSF2, RRN6, GDB1, VMA5, YKU80, YLR446W, VPS34, DCG1, NIS1, HSC82, YNL158W, NCS6, CDC60, YNL156C, BNA3, SKI3, YLL054C, ARP7, CDC6, PUT1, NFS1, MEX67, RIM20, OAR1, NSA1, BIK1, YJR096W, HAL1, YFR038W, IRE1, NIP1, PMA1, YPL105C, DAL4, INO1, CDC123, YDR415C, TOS2, FAS1, AFT2, YDR020C, MAP1, MNN1, YPL068C, ALD5, MCM2, YCP4, NAB2, JLP1, YJR030C, CDC46, BFR1, MEP2, PUS2, MET2, RSC8, YPL030W, YHR032W, HPR1, KES1, MSN4, UTP20, RAP1, NKP2, YGR079W, TBF1, IZH3, HXK2, SAS2, ISN1, GLY1, TPI1, RAT1, THI3, AAC3, YBR074W, ORC4, PRP19
GO:0015931	nucleobase, nucleoside, nucleotide and nucleic acid transport	0.00187734951162111	3.00857293529024e-06	15	196	135	7274	0.00%	0.00	HPR1, NEW1, YNL158W, DAL4, RSP5, YHR036W, SUB2, DHH1, TOM1, MEX67, PCT1, FCY2, NUP157, NAB2, NUP192
GO:0044238	primary metabolic process	0.00187853363062329	3.0104705618963e-06	141	196	4087	7274	0.00%	0.00	FIP1, YPL095C, SUB2, SCS7, YLR426W, NAM8, GCN20, PCT1, VMA2, MET17, YKL222C, CAR1, EDC3, YPK2, RNA15, CDC40, YGL250W, ARK1, SST2, RPO31, SSB2, DED1, DEM1, EBS1, STD1, UGA3, OPT1, FMO1, RAD30, HCR1, RRP6, MPE1, MKK2, MET12, LCB1, MNN5, CSN12, YND1, CHA4, FAR1, WHI3, CDC9, YNL165W, TGS1, YHR202W, DHH1, PUT4, PAN2, DAL1, UTH1, GND1, RSP5, VIP1, KAR2, ORC3, PUT2, RAD10, YER186C, YBR238C, SSN2, RAD57, YFR055W, PCL5, BUD17, FPR4, TOM1, GPI16, VMA13, YDR352W, RAD55, SUV3, GSF2, RRN6, GDB1, VMA5, YKU80, YLR446W, VPS34, HSC82, YNL158W, NCS6, CDC60, YNL156C, SKI3, YLL054C, ARP7, CDC6, PUT1, NFS1, MEX67, RIM20, OAR1, NSA1, BIK1, YJR096W, HAL1, YFR038W, IRE1, NIP1, PMA1, YPL105C, DAL4, INO1, CDC123, YDR415C, TOS2, FAS1, AFT2, YDR020C, YPL068C, MAP1, MNN1, MCM2, YCP4, NAB2, YJR030C, CDC46, BFR1, PUS2, MET2, RSC8, YPL030W, YHR032W, KES1, HPR1, MSN4, UTP20, RAP1, YGR079W, TBF1, HXK2, SAS2, ISN1, GLY1, TPI1, RAT1, THI3, AAC3, YBR074W, ORC4, PRP19
GO:0044237	cellular metabolic process	0.00421625820417301	6.75682404514905e-06	146	196	4334	7274	0.00%	0.00	FIP1, YPL095C, SUB2, SCS7, YLR426W, NAM8, GCN20, PCT1, VMA2, MET17, YKL222C, COX19, CAR1, EDC3, YPK2, RNA15, CDC40, YGL250W, ARK1, SST2, RPO31, SSB2, DED1, DEM1, EBS1, STD1, UGA3, OPT1, FMO1, RAD30, HCR1, RRP6, MPE1, MKK2, MET12, LCB1, MNN5, CSN12, YND1, CHA4, FAR1, WHI3, CDC9, YNL165W, TGS1, YHR202W, DHH1, PUT4, PAN2, DAL1, UTH1, GND1, RSP5, VIP1, KAR2, ORC3, PUT2, RAD10, YER186C, YBR238C, SSN2, RAD57, YFR055W, PCL5, BUD17, FPR4, TOM1, GYP6, GPI16, VMA13, YDR352W, RAD55, SUV3, GSF2, RRN6, GDB1, VMA5, YKU80, YLR446W, VPS34, DCG1, HSC82, YNL158W, NCS6, CDC60, YNL156C, BNA3, SKI3, YLL054C, ARP7, CDC6, PUT1, NFS1, MEX67, OAR1, NSA1, BIK1, YJR096W, HAL1, YFR038W, IRE1, NIP1, PMA1, YPL105C, DAL4, INO1, CDC123, TOS2, FAS1, AFT2, YDR020C, YPL068C, MNN1, ALD5, MCM2, YCP4, NAB2, JLP1, YJR030C, CDC46, BFR1, PUS2, MET2, RSC8, YPL030W, YHR032W, HPR1, KES1, MSN4, UTP20, RAP1, NKP2, YGR079W, TBF1, IZH3, HXK2, SAS2, ISN1, GLY1, TPI1, RAT1, THI3, AAC3, YBR074W, ORC4, PRP19
GO:0051028	mRNA transport	0.007591794253786	1.21663369451699e-05	11	196	83	7274	0.00%	0.00	HPR1, NEW1, RSP5, YHR036W, SUB2, DHH1, TOM1, MEX67, NUP157, NAB2, NUP192
GO:0016458	gene silencing	0.00875270981995611	1.4026778557622e-05	13	196	117	7274	0.07%	0.02	CDC46, UTH1, RRP6, CDC6, SUB2, ORC3, RAP1, FPR4, TBF1, YKU80, SAS2, TOS2, ORC4
GO:0051236	establishment of RNA localization	0.00875270981995611	1.4026778557622e-05	13	196	117	7274	0.07%	0.02	HPR1, NEW1, YNL158W, RSP5, YHR036W, SUB2, DHH1, TOM1, PCT1, MEX67, NUP157, NAB2, NUP192
GO:0031124	mRNA 3'-end processing	0.00877885302103304	1.4068674713194e-05	7	196	31	7274	0.07%	0.02	HPR1, FIP1, PAN2, MPE1, RNA15, SUB2, NAB2
